,pattern,txt,replacement,filename
0,metadata,Riksdagens protokoll 1989/90:118,,prot-198990--118
0,metadata,Prot. 1989/90:118 9 maj 1990,,prot-198990--118
0,metadata,m.fl. — bifölls med acklamation.,,prot-198990--118
0,metadata,Prot. 1989/90:118,,prot-198990--118
0,metadata,2 Riksdagens protokoll 1989/90:118,,prot-198990--118
0,metadata,3 Riksdagens protokoll 19891/90:118,,prot-198990--118
0,metadata,"5$ Bioteknik, m.m.",,prot-198990--118
0,metadata,4 Riksdagens protokoll 1989/90:118,,prot-198990--118
0,fcfff492e00727b6,Stockholm,Helsingfors,prot-198990--118
0,metadata,5 Riksdagens protokoll 1989/90:118,,prot-198990--118
0,metadata,6 Riksdagens protokoll 1989190:118,,prot-198990--118
0,metadata,Utskottets hemställan bifölls.,,prot-198990--118
0,metadata,7 Riksdagens protokoll 1989 90:118,,prot-198990--118
0,metadata,8 Riksdagens protokoll 1989/90:118,,prot-198990--118
0,metadata,12$ Fotografifrågor,,prot-198990--118
0,metadata,13$ Vissa skadeståndsfrågor,,prot-198990--118
0,metadata,9 Riksdagens protokoll 1989/90:118,,prot-198990--118
0,metadata,10 Riksdagens protokoll 1989/90:118,,prot-198990--118
0,metadata,Anf. 136 MARTIN OLSSON (c): Prot. 1989/90:118 Herr talman! Kärnkraftsindustrin utgör i fråga om ansvaret för de skador 9 maj 1990,,prot-198990--118
0,metadata,Vissa försäkringsfrågor,,prot-198990--118
0,metadata,20$ Riksbankens förvaltning år 1989,,prot-198990--118
0,metadata,den 9 maj,,prot-198990--118
0,metadata,Prot. 1989/90:118 3 4 7 9 maj 1990 Innehållsförteckning,,prot-198990--118
0,metadata,90 — Prot. 1989/90:118,,prot-198990--118
0,metadata,23$ Anmälan om frågor Prot. 1989/90:118 1989/90:595 av Ingbritt Irhammar (c) om permissionsoch fri- 9 maj 1990,,prot-198990--118
0,metadata,"gotab 96824, Stockholm 1990",,prot-198990--118
