,pattern,txt,replacement,filename
0,metadata,Riksdagens protokoll 1987/88:131,,prot-198788--131
0,metadata,Prot. 1987/88:131 Mom. 5 (statens representation i Riksidrottsförbundets styrelse),,prot-198788--131
0,metadata,Prot. 1987/88:131,,prot-198788--131
0,metadata,58 Föredrogs försvarsutskottets betänkande 1987/88:11 om planering och anslag (prop. 1987/88:100 bil. 6).,,prot-198788--131
0,metadata,"Prot. 1987/88:131 ubåtsskydd, modernisering av pansarförbanden och fler repetitionsövningar.",,prot-198788--131
0,metadata,Prot. 1987/88:131 1 juni 1988,,prot-198788--131
0,metadata,1 juni 1988,,prot-198788--131
0,metadata,2 Riksdagens protokoll 1987/88:131,,prot-198788--131
0,metadata,Prot. 1987/88:131 helt och hållet på grund av den förda politiken. Det har talats om,,prot-198788--131
0,metadata,3 Riksdagens protokoll 1987/88:131,,prot-198788--131
0,metadata,Prot. 1987/88:131 Hans Lindblad som vände sig till mig i detta avseende. Med nuvarande,,prot-198788--131
0,fcfff492e00727b6,Stockholm,Helsingfors,prot-198788--131
0,metadata,"Prot. 1987/88:131 byggandet, behov och principer. Centerpartiet motsätter sig inte detta.",,prot-198788--131
0,metadata,Planering och anslag förtotalförsvaret,,prot-198788--131
0,metadata,Prot. 1987/88:131 Detta vet de militärer som haft mod att utnyttja det fenomenet.,,prot-198788--131
0,metadata,4 Riksdagens protokoll 1987/88:131,,prot-198788--131
0,metadata,Prot. 1987/88:131 upp den frivilliga hemskyddsverksamheten i landet.,,prot-198788--131
0,metadata,Prot. 1987/88:131 1juni 1988,,prot-198788--131
0,metadata,Planering och anslag för totalförsvaret,,prot-198788--131
0,metadata,Prot. 1987/88:131 59 900. För det kommande budgetåret 1988/89 har man angett 57 100 man.,,prot-198788--131
0,metadata,6 $ Föredrogs,,prot-198788--131
1,metadata,arbetsmarknadsutskottets betänkande,,prot-198788--131
2,metadata,1987/88:19 om särskilda regionalpolitiska insatser i Norrbottens län m. m. (prop. 1987/88:86) och,,prot-198788--131
0,metadata,Prot. 1987/88:131 1 juni 1988 Särskilda regionalpolitiska insatser i Norrbottens län m. m.,,prot-198788--131
0,metadata,Prot. 1987/88:131 1 juni 1988 Särskilda regionalpoli-,,prot-198788--131
0,metadata,6 Riksdagens protokoll 1987/88:131,,prot-198788--131
0,metadata,"att centralerna skall stängas, och av den anledningen måste arbetsmarknads- Prot. 1987/88:131",,prot-198788--131
0,metadata,7 Riksdagens protokoll 1987/88:131,,prot-198788--131
0,metadata,8 Riksdagens protokoll 1987/88:131,,prot-198788--131
0,metadata,Prot. 1987/88:131 1 juni 1988 Särskilda regionalpolitiska insatser i Norrbottens län,,prot-198788--131
0,metadata,Prot. 1987/88: 1 juni 1988,,prot-198788--131
0,metadata,Prot. 1987/88:131 1 juni 1988 Åtgärder till förmån,,prot-198788--131
1,metadata,för vattenkraftsproducerande regioner,,prot-198788--131
0,metadata,(forts. prot. 132) Åtgärder till förmån,,prot-198788--131
0,metadata,Stockholm 1988 15536,,prot-198788--131
