,pattern,txt,replacement,filename
0,metadata,Riksdagens protokoll,,prot-198283--43
0,metadata,"1982/83:6 Åtgärder mot alkoholförtäring på allmän plats, m. m. 1982/83:7 Dobbleri",,prot-198283--43
0,metadata,1982/83:43,,prot-198283--43
0,metadata,Medbestämmandefrågor m. m.,,prot-198283--43
0,metadata,Nr 43 Onsdagen den 8 december 1982,,prot-198283--43
0,metadata,8 december 1982 Anf. 4 LARS ULANDER (s):,,prot-198283--43
0,metadata,ytterligare repliker. 8 december 1982,,prot-198283--43
0,metadata,Anf. 17 TALMANNEN: Nr 43,,prot-198283--43
0,metadata,3 Riksdagens protokoll 1982/83:43-44,,prot-198283--43
0,metadata,8 december 1982,,prot-198283--43
0,metadata,Nr 43 Onsdagen den,,prot-198283--43
0,metadata,9 $ Grundläggande högskoleutbildning m. m.,,prot-198283--43
0,metadata,4 Riksdagens protokoll 1982/83:43-44,,prot-198283--43
0,metadata,Överläggningen var härmed avslutad.,,prot-198283--43
0,metadata,17 $ Exploateringssamverkan,,prot-198283--43
0,metadata,7 Riksdagens protokoll 1982/83:43—44,,prot-198283--43
0,metadata,"Föredrogs justitieutskottets betänkande 1982/83:6 om åtgärder mot alkoholförtäring på allmän plats, m. m. (prop. 1982/83:9).",,prot-198283--43
0,metadata,28$ Föredrogs Justitieutskottets betänkande 1982/83:7 Dobbleri (prop. 1981/82:170 delvis),,prot-198283--43
0,metadata,1982/83:47 av Nils Åsling (c) till industriministern om hantverkets utveckling:,,prot-198283--43
0,metadata,Onsdagen den 8 december,,prot-198283--43
0,metadata,'GOTAB 73275 Stockholm 1982,,prot-198283--43
