,pattern,txt,replacement,filename
0,metadata,1982/83:105-106 23 mars 1983,,prot-198283--105
0,metadata,1982/83 105-106,,prot-198283--105
0,metadata,1982/83:105,,prot-198283--105
0,metadata,Nr 105 Onsdagen den 23 mars 1983,,prot-198283--105
0,metadata,2 Riksdagens protokoll 1982/83:105-106,,prot-198283--105
0,metadata,Onsdagen den 23 mars 1983,,prot-198283--105
0,metadata,3 Riksdagens protokoll 1982/83:105-106,,prot-198283--105
0,metadata,4 Riksdagens protokoll 1982183:105-106,,prot-198283--105
0,metadata,5 Riksdagens protokoll 1982/83:105-106 ä,,prot-198283--105
0,metadata,6 Riksdagens protokoll 1982/83:105-106,,prot-198283--105
0,metadata,7 Riksdagens protokoll 1982/83:105-106,,prot-198283--105
0,metadata,Anf. 103 ARNE GADD (s):,,prot-198283--105
0,metadata,"Lönsparande, m.m.",,prot-198283--105
0,metadata,"1982/83:368 av Tore Claeson (vpk) till bostadsministern om fukt-, mögeloch rötskador i bostäder:",,prot-198283--105
0,metadata,1982/83:375 av Oswald Söderqvist (vpk) till utrikesministern om livsmedelsbristen i Etiopien:,,prot-198283--105
0,metadata,minab/gotab Stockholm 1983 75163,,prot-198283--105
