,pattern,txt,replacement,filename
0,metadata,Riksdagens protokoll,,prot-198283--7
0,metadata,1982/83 1-9,,prot-198283--7
0,metadata,Val av talman,,prot-198283--7
0,metadata,1982/83:7,,prot-198283--7
0,metadata,Nr 7 Måndagen den 11 oktober 1982,,prot-198283--7
0,metadata,"1982/83:9 av Grethe Lundblad m. fl. Förslag till hälsoskyddslag, m. m. (prop. 1981/82:219)",,prot-198283--7
0,fcfff492e00727b6,Stockholm,Helsingfors,prot-198283--7
1,metadata,1982/83:2 av Jan-Erik Wikström (fp) till statsrådet Bengt Göransson om utbyggnaden av närradion:,,prot-198283--7
0,metadata,den 11 oktober,,prot-198283--7
0,metadata,Nr 7 78 Kammaren åtskildes kl. 14.03.,,prot-198283--7
0,metadata,GOTAB 72767 Stockholm 1982,,prot-198283--7
