,pattern,txt,replacement,filename
0,metadata,Riksdagens protokoll,,prot-198283--141
0,metadata,1982/83:141,,prot-198283--141
0,metadata,Nr 141 Fredagen den 6 maj 1983,,prot-198283--141
0,metadata,2 Riksdagens protokoll 1982/83:141-142,,prot-198283--141
0,metadata,"Anslag till kulturverksamhet, m. m.",,prot-198283--141
0,metadata,3 Riksdagens protokoll 1982/83:141-142,,prot-198283--141
0,fcfff492e00727b6,Stockholm,Helsingfors,prot-198283--141
0,metadata,4 Riksdagens protokoll 1982/83:141-142,,prot-198283--141
0,metadata,Punkt 1 Mom. I (kulturlag),,prot-198283--141
1,metadata,Utskottets hemställan bifölls med 263 röster mot 18 för reservation 1 av Eva Hjelmström.,,prot-198283--141
0,metadata,Övriga punkter och moment Nr 141,,prot-198283--141
0,metadata,1982/83 141-142,,prot-198283--141
