,pattern,txt,replacement,filename
0,metadata,1982/83:126-129 21-26 april 1983,,prot-198283--126
0,fcfff492e00727b6,Stockholm,Helsingfors,prot-198283--126
0,metadata,1982/83 126-129,,prot-198283--126
0,metadata,1982/83:126,,prot-198283--126
0,metadata,Överläggningen var härmed avslutad.,,prot-198283--126
0,metadata,Nr 126 Torsdagen den 21 april 1983,,prot-198283--126
0,metadata,98 Svar på fråga 1982/83:428 om utbildningen av högre chefer inom den statliga sektorn,,prot-198283--126
0,metadata,3 Riksdagens protokoll 1982/83:126-129,,prot-198283--126
0,metadata,4 Riksdagens protokoll 1982/83;126-129,,prot-198283--126
0,metadata,12$ Föredrogs,,prot-198283--126
1,metadata,Utrikesutskottets betänkande,,prot-198283--126
2,metadata,1982/83:17 Anslag för budgetåret 1983/84 till Utrikesdepartementet (prop. 1982/83:110 delvis),,prot-198283--126
0,metadata,1982/83:445 av Hugo Hegeland (m) till justitieministern om skärpt polisbevakning från den 1 juli 1983:,,prot-198283--126
0,metadata,178 Kammaren åtskildes kl. 17.44.,,prot-198283--126
0,metadata,minab/gotab Stockholm 1983 75603,,prot-198283--126
