,pattern,txt,replacement,filename
0,metadata,Riksdagens protokoll ås,,prot-198889--50
0,metadata,Onsdagen den 11 januari,,prot-198889--50
0,metadata,Avgjorda ärenden,,prot-198889--50
0,metadata,1988/89:50 Prot. 1988/89:50,,prot-198889--50
0,metadata,Prot. 1988/89:50 13 januari 1989,,prot-198889--50
0,metadata,3$ Svar på fråga 1988/89:352 om ökningen av vägtransporterna,,prot-198889--50
0,metadata,Prot. 1988/89:50,,prot-198889--50
0,metadata,5 Riksdagens protokoll 1988/89:48—-50,,prot-198889--50
0,metadata,"mig vara ett mer öststatsbetonat system, som man även där håller på att Prot. 1988/89:50 överge. 13 januari 1989",,prot-198889--50
0,metadata,6 $ Svar på fråga 1988/89:371 om villkoren för vården på enskilda vårdhem,,prot-198889--50
0,metadata,Överläggningen var härmed avslutad.,,prot-198889--50
0,metadata,Överläggningen var härmed avslutad. 173,,prot-198889--50
0,metadata,jordbruk. Om ställningstagande,,prot-198889--50
0,metadata,Om FFV:s verksamhet iVingåker,,prot-198889--50
0,fcfff492e00727b6,Stockholm,Helsingfors,prot-198889--50
1,metadata,1988/89:103 av Hans Leghammar (mp) till kommunikationsministern om utbyggnaden av västkustbanan:,,prot-198889--50
0,metadata,Förteckning över talare Prot. (Siffrorna avser sida i protokollen) 1988/89:48—-50,,prot-198889--50
0,metadata,"gotab 16645, Stockholm 1989",,prot-198889--50
