,pattern,txt,replacement,filename
0,metadata,1981/82:101-104 18-23 mars 1982,,prot-198182--101
0,metadata,1981/82 101-104,,prot-198182--101
0,metadata,48 Svar på fråga 1981/82:287 om internationella kvinnodagen den 8 mars som nationell helgdag,,prot-198182--101
0,metadata,5$ Svar på fråga 1981/82:292 om bibehållande av kriminalvårdsanstalten i Lärbro,,prot-198182--101
0,metadata,98 Föredrogs och hänvisades Proposition 1981/82:146 till arbetsmarknadsutskottet,,prot-198182--101
0,fcfff492e00727b6,Stockholm,Helsingfors,prot-198182--101
0,metadata,Överläggningen var härmed avslutad.,,prot-198182--101
0,metadata,Föredrogs utrikesutskottets betänkande 1981/82:21 om vissa anslag m. m. inom utrikesdepartementets område (prop. 1981/82:100).,,prot-198182--101
0,metadata,Nr 101 Torsdagen den 18 mars 1982,,prot-198182--101
0,metadata,16 $ Föredrogs Nr 101 Näringsutskottets betänkande Torsdagen den 1981/82:26 Val av huvudmän i sparbank 18 mars 1982,,prot-198182--101
1,metadata,5 Riksdagens protokoll 1981/82:101-104,,prot-198182--101
0,metadata,Fredagen den 19 mars,,prot-198182--101
1,metadata,Talmannen 67,,prot-198182--101
2,metadata,"Bernström, Bonnie (fp) 98, 99, 100 Chrisopoulos, Alexander (vpk) 71, 77, 80",,prot-198182--101
