,pattern,txt,replacement,filename
0,metadata,1981/82:167-168 7 juni 1982,,prot-198182--167
0,metadata,1981/82 167-168,,prot-198182--167
0,metadata,Nr 167 Måndagen den 7 juni 1982,,prot-198182--167
0,metadata,2 Riksdagens protokoll 1981/82:167-168,,prot-198182--167
0,metadata,berg m. fl. med 129 röster mot 14 för motion 2476 av Lars Werner m. fl. 149 ledamöter avstod från att rösta.,,prot-198182--167
0,metadata,8$ Föredrogs näringsutskottets betänkande 1981/82:57 om anslag till styrelsen för teknisk utveckling (prop. 1981/82:100) (förnyad behandling).,,prot-198182--167
0,metadata,"10 8 Hälsooch sjukvårdslag, m. m. (forts.)",,prot-198182--167
0,metadata,"Nr 167 Måndagen den 7 juni 1982 Hälsooch sjukvårdslag, m. m. 42",,prot-198182--167
0,fcfff492e00727b6,Stockholm,Helsingfors,prot-198182--167
0,metadata,118 Vissa valfrågor,,prot-198182--167
0,metadata,Föredrogs näringsutskottets betänkande 1981/82:47 om anslag till konsumentverket m.m. (prop. 1981/82:100).,,prot-198182--167
0,metadata,Föredrogs näringsutskottets betänkande 1981/82:50 om åtgärder för tekoindustrin m. m. (prop. 1981/82:100 och 1981/82:148).,,prot-198182--167
0,metadata,GOTAB 72408 Stockholm 1982,,prot-198182--167
