,pattern,txt,replacement,filename
0,metadata,1983/84:67-69 25-31 januari 1984,,prot-198384--68
0,metadata,1983/84 Meddelande om interpellationer,,prot-198384--68
0,metadata,1983/84:306 av John Andersson (vpk) om verksamheten vid SAFAC-verkstaden i Storuman,,prot-198384--68
0,metadata,1983/84:68,,prot-198384--68
0,metadata,Måndagen den 30 januari 1984,,prot-198384--68
0,metadata,"6$ Svar på interpellationerna 1983/84:78 och 81 samt fråga 1983/84:276 om statsbidragen till privata daghem, m. m.",,prot-198384--68
0,fcfff492e00727b6,Stockholm,Helsingfors,prot-198384--68
0,metadata,Nr 68 Måndagen den 30 januari 1984,,prot-198384--68
0,metadata,8 Riksdagens protokoll 1983/84:67-69,,prot-198384--68
0,metadata,7 $ Svar på interpellation 1983/84:68 om en gemensam svensk-norsk aktiemarknad,,prot-198384--68
0,metadata,98 Svar på interpellation 1983/84:75 om kustbevakningen på västkusten,,prot-198384--68
0,metadata,Nr 68 15 $ Kammaren åtskildes kl. 16.26.,,prot-198384--68
0,metadata,"Leijon, Anna-Greta, arbetsmarknadsminister 145, 146, 148, 149, 151, 152,",,prot-198384--68
0,metadata,minab/gotab Stockholm 1984 77875,,prot-198384--68
