,pattern,txt,replacement,filename
0,metadata,1983/84:37-39 1-5 december 1983,,prot-198384--37
0,metadata,1983/84 37-39,,prot-198384--37
0,metadata,1983/84:7 Villkoren för arbetslöshetsersättningar m. m. ........,,prot-198384--37
0,metadata,1983/84:37,,prot-198384--37
0,metadata,3 $ Svar på fråga 1983/84:142 om användningen av vissa giftmedel,,prot-198384--37
0,metadata,6 $ Svar på fråga 1983/84:115 om upprätthållande av oljeembargot mot Sydafrika,,prot-198384--37
0,metadata,2 Riksdagens protokoll 1983/84:37-39,,prot-198384--37
0,metadata,Överläggningen var härmed avslutad.,,prot-198384--37
0,metadata,3 Riksdagens protokoll 19831/84:37-39,,prot-198384--37
0,fcfff492e00727b6,Stockholm,Helsingfors,prot-198384--37
0,metadata,4 Riksdagens protokoll 1983/84:37-39,,prot-198384--37
0,metadata,12 8 Föredrogs Bostadsutskottets betänkande 1983/84:6 Ändring i brandlagen m. m. (prop. 1983/84:6 och 13),,prot-198384--37
1,metadata,1983/84:199 av Lars Werner (vpk) till utrikesministern om situationen i Libanon:,,prot-198384--37
0,metadata,1983/84:204 av Olle Aulin (m) till industriministern om Samhällsföretags verksamhet:,,prot-198384--37
