,pattern,txt,replacement,filename
0,metadata,Riksdagens protokoll,,prot-198384--5
0,metadata,1983/84 1-6,,prot-198384--5
0,metadata,Onsdagen den 5 oktober,,prot-198384--5
0,metadata,Torsdagen den 6 oktober,,prot-198384--5
0,metadata,Meddelande om frågor,,prot-198384--5
0,metadata,1983/84:5,,prot-198384--5
0,fcfff492e00727b6,Stockholm,Helsingfors,prot-198384--5
0,metadata,4$ Svar på fråga 1983/84:27 om regeringsöverläggningar med nykterhetsrörelsen om löntagarfonder m. m.,,prot-198384--5
0,metadata,1983/84:13 av Hans Göran Franck (s) till utrikesministern om den politiska utvecklingen i Chile:,,prot-198384--5
0,metadata,den 11 oktober,,prot-198384--5
0,metadata,den 7 oktober,,prot-198384--5
0,metadata,1983/84:55 av Oswald Söderqvist (vpk) till försvarsministern om utbildningen vid vissa militära elitförband:,,prot-198384--5
0,metadata,1983/84:62 av Gunnar Hökmark (m) till civilministern om följderna av höjd arbetsgivaravgift:,,prot-198384--5
0,metadata,minab/gotab Stockholm 1983 77038,,prot-198384--5
