,pattern,txt,replacement,filename
0,metadata,Riksdagens protokoll,,prot-198485--35
0,metadata,1984/85 34-37,,prot-198485--35
0,metadata,Måndagen den 26 november,,prot-198485--35
0,metadata,Socialutskottets betänkande 1984/85:4 Vissa medicinsk-etiska frågor ...........ssssssssses,,prot-198485--35
0,metadata,48 Återkallelse av proposition,,prot-198485--35
0,metadata,Justitieutskottets betänkande 1984/85:6 Utredning av brott av barn under 15 år (prop. 1983/84:187),,prot-198485--35
0,fcfff492e00727b6,Stockholm,Helsingfors,prot-198485--35
0,metadata,13 8&$ Kammaren åtskildes kl. 14.01.,,prot-198485--35
0,metadata,"Feldt, Kjell-Olof, finansminister 100 1984/85 Mattsson, Kjell (c) 102 34-37",,prot-198485--35
0,metadata,minab/gotab Stockholm 1984 79496,,prot-198485--35
