,pattern,txt,replacement,filename
0,metadata,Riksdagens protokoll 1985/86:133—135,,prot-198586--133
0,metadata,Prot. 1985/86 133-135,,prot-198586--133
0,metadata,Prot. 1985/86 83 133-135,,prot-198586--133
0,metadata,1985/86:133,,prot-198586--133
0,metadata,Prot. 1985/86:133 S maj 1986,,prot-198586--133
0,metadata,Prot. 1985/86:133 5 maj 1986,,prot-198586--133
0,metadata,7 & Föredrogs och hänvisades Motionerna 1985/86:559—562 till socialförsäkringsutskottet,,prot-198586--133
0,metadata,1985/86:216 av Göte Jonsson (m) till socialministern om undernäringen bland patienter på sjukhus:,,prot-198586--133
0,metadata,"127 » 106, 118, 121, 122",,prot-198586--133
0,metadata,gotab Stockholm 1986 11131,,prot-198586--133
