,pattern,txt,replacement,filename
0,metadata,Riksdagens protokoll 1985/86:22—-25,,prot-198586--25
0,metadata,Prot. 1985/86 22-25,,prot-198586--25
0,metadata,Fredagen den 8 november,,prot-198586--25
0,metadata,Avgjorda ärenden Prot. 1985/86 Torsdagen den 7 november 22-25,,prot-198586--25
0,metadata,1985/86:25,,prot-198586--25
0,metadata,Prot. 1985/86:25,,prot-198586--25
0,fcfff492e00727b6,Stockholm,Helsingfors,prot-198586--25
0,metadata,3 $ Svar på interpellation 1985/86:33 om Raoul Wallenbergs öde,,prot-198586--25
0,metadata,Prot. 1985/86:25 12 november 1985,,prot-198586--25
0,metadata,7 Riksdagens protokoll 1985/86:22-25,,prot-198586--25
0,metadata,1985/86:43 av Hans Rosengren (s) till justitieministern om godmansförordnande i stället för omyndigförklaring:,,prot-198586--25
0,metadata,1985/86:177 av Börje Stensson (fp) till socialministern om ny lagstiftning om medicinteknisk säkerhet:,,prot-198586--25
0,metadata,1985/86:185 av Karl-Gösta Svenson (m) till socialministern om förbud mot att avlägsna kroppsdelar från avlidna personer:,,prot-198586--25
0,metadata,9 8& Kammaren åtskildes kl. 15.37.,,prot-198586--25
0,metadata,Måndagen den 11 november Talmannen 81,,prot-198586--25
1,metadata,"Gradin, Anita, statsråd 81, 85 Lantz, Inga (vpk) 82, 85 Leissner, Maria (fp) 84, 86",,prot-198586--25
0,metadata,gotab Stockholm 1985 83611,,prot-198586--25
