,pattern,txt,replacement,filename
0,metadata,Riksdagens protokoll 1985/86:109—-111 SN,,prot-198586--109
0,metadata,Socialutskottets betänkande 1985/86:15 Anslag till Epidemiberedskap m. MM. ..ssssssseserss 6,,prot-198586--109
0,metadata,1985/86 59 109-111 59,,prot-198586--109
0,metadata,1985/86:109 FENG,,prot-198586--109
0,metadata,"Prot. 1985/86:109 «43 Bekämpande av aids, m. m.",,prot-198586--109
0,metadata,Prot. 1985/86:109 4 april 1986,,prot-198586--109
0,metadata,4april 1986,,prot-198586--109
0,metadata,Prot. 1985/86:109 4april 1986,,prot-198586--109
0,metadata,"Bekämpande av aids, m.m.",,prot-198586--109
0,metadata,"Prot. 1985/86:109 dessa frågor. Man menar att aidsdelegationen, där det numera ingår",,prot-198586--109
0,fcfff492e00727b6,Stockholm,Helsingfors,prot-198586--109
0,metadata,3 Riksdagens protokoll 1985/86:109—-111,,prot-198586--109
0,metadata,Prot. 1985/86:109 4 april 1986 Åtgärder för förbättrad arbetsmiljö,,prot-198586--109
0,metadata,Åtgärder för förbättrad arbetsmiljö,,prot-198586--109
0,metadata,Prot. 1985/86:109 9 $& Anmäldes och bordlades,,prot-198586--109
0,metadata,Förteckning över talare Prot. (Siffrorna avser sida i protokollen) 1985/86 109-111,,prot-198586--109
0,metadata,gotab Stockholm 1986 10969,,prot-198586--109
