,pattern,txt,replacement,filename
0,metadata,Riksdagens protokoll 1985/86:133—135,,prot-198586--134
0,metadata,Prot. 1985/86 133-135,,prot-198586--134
0,metadata,Prot. 1985/86 83 133-135,,prot-198586--134
0,metadata,1985/86:134,,prot-198586--134
0,metadata,Prot. 1985/86:134 6 maj 1986,,prot-198586--134
0,metadata,2 Riksdagens protokoll 1985/86:133—-135,,prot-198586--134
0,fcfff492e00727b6,Stockholm,Helsingfors,prot-198586--134
0,metadata,Prot. 1985/86:134,,prot-198586--134
0,metadata,"rättssäkerheten. Det är detta det gäller, och vi får inte vara rädda för att säga — Prot. 1985/86:134 det. 6 maj 1986",,prot-198586--134
0,metadata,polis och åklagare ytterligare skall höja utredningskapaciteten när det gäller — Prot. 1985/86:134 ekobrott. 6 maj 1986,,prot-198586--134
0,metadata,"Anslag till domstolsväsendet, m. m.",,prot-198586--134
0,metadata,Prot. 1985/86:134 förra året. Trots en ganska välvillig behandling av domstolsväsendet i,,prot-198586--134
0,metadata,Prot. 1985/86:134  Justitieutskottets betänkande 23,,prot-198586--134
0,metadata,4 Riksdagens protokoll 1985/86:133—135,,prot-198586--134
0,metadata,"Disciplinförseelser av krigsmän, m. m.",,prot-198586--134
0,metadata,5 Riksdagens protokoll 1985/86:133—-135,,prot-198586--134
0,metadata,Prot. 1985/86:134 förvandlas till något ämbetsverk. Vi skrev därför att SPAR-nämnden skulle,,prot-198586--134
0,metadata,Socialförsäkringsutskottets betänkande 1985/86:18 Anslag till statens invandrarverk (prop. 1985/86:125 delvis),,prot-198586--134
0,metadata,Prot. 1985/86:134 $8$ Föredrogs,,prot-198586--134
0,metadata,"Med det anförda, herr talman, yrkar jag bifall till vpk-reservationerna i — Prot. 1985/86:134",,prot-198586--134
0,metadata,1985/86:534 av Alf Svensson (c) till jordbruksministern om rökgastorkningen av spannmål:,,prot-198586--134
0,metadata,"127 » 106, 118, 121, 122",,prot-198586--134
0,metadata,gotab Stockholm 1986 11131,,prot-198586--134
