,filename,pattern,txt,person
0,prot-198384--39,f0d538d10bda4e34, 2 MARGARETHA AF UGGLAS (m):,Margaretha af Ugglas
0,prot-198384--39,f0d538d10bda4e34, 4 MARGARETHA AF UGGLAS (m):,Margaretha af Ugglas
0,prot-198384--39,f0d538d10bda4e34, 7 MARGARETHA AF UGGLAS (m):,Margaretha af Ugglas
0,prot-198384--39,f0d538d10bda4e34, 9 MARGARETHA AF UGGLAS (m):,Margaretha af Ugglas
0,prot-198384--39,f0d538d10bda4e34, 11 KARL BOO (c):,Karl Boo
0,prot-198384--39,f0d538d10bda4e34, 13 KARL BOO (c):,Karl Boo
0,prot-198384--39,f0d538d10bda4e34,OVE HAGBERG (vpk):,
0,prot-198384--39,f0d538d10bda4e34,OVE HAGBERG (vpk):,
0,prot-198384--39,f0d538d10bda4e34,OVE HAGBERG (vpk):,
0,prot-198384--39,f0d538d10bda4e34,OVE HAGBERG (vpk):,
0,prot-198384--39,f0d538d10bda4e34,OVE HAGBERG (vpk):,
0,prot-198384--39,f0d538d10bda4e34,OVE HAGBERG (vpk):,
0,prot-198384--39,f0d538d10bda4e34, 32 ALF WENNERFORS (m):,Alf Wennerfors
0,prot-198384--39,f0d538d10bda4e34, 33 EVA HJELMSTRÖM (vpk):,Eva Hjelmström
0,prot-198384--39,f0d538d10bda4e34,ERIK WIKSTRÖM (fp):,
0,prot-198384--39,f0d538d10bda4e34, 35 KARL BOO (c):,Karl Boo
0,prot-198384--39,f0d538d10bda4e34, 37 ALF WENNERFORS (m):,Alf Wennerfors
0,prot-198384--39,f0d538d10bda4e34, 38 EVA HJELMSTRÖM (vpk):,Eva Hjelmström
0,prot-198384--39,f0d538d10bda4e34, 39 KARL BOO (c):,Karl Boo
1,prot-198384--39,f0d538d10bda4e34,ERIK WIKSTRÖM (fp):,
0,prot-198384--39,36cdc1fd812d7973,av Margareta Persson (s) till justitieministern om åtgärder mot viss lagtillämpning:,Sigvard Persson
0,prot-198384--39,36cdc1fd812d7973,av Paul Lestander (vpk) till industriministern om åtgärder för att rädda nedläggningshotade industrienheter i Norrbotten:,Paul Lestander
1,prot-198384--39,36cdc1fd812d7973,av Ingvar Eriksson (m) till statsrådet Gertrud Sigurdsen om sjukvårdens säkerhetssystem:,Ingvar Eriksson
