,pattern,txt,replacement,filename
0,metadata,Riksdagens protokoll 1986/87:101-103,,prot-198687--102
0,fcfff492e00727b6,Stockholm,Helsingfors,prot-198687--102
0,metadata,Prot. 70 —1986/87:101-103,,prot-198687--102
0,metadata,1986/87:102 Prot. 1986/87:102,,prot-198687--102
0,metadata,Prot. 1986/87:102 6 april 1987,,prot-198687--102
0,metadata,2 Riksdagens protokoll 1986/87:101—-103,,prot-198687--102
0,metadata,5 $ Svar på interpellation 1986/87:201 om sysselsättningen i företag som Prot. 1986/87:102,,prot-198687--102
0,metadata,"1986/87:221 av Göran Ericsson (m) till justitieministern om sekretessreglerna inom hälsooch sjukvården, m. m.:",,prot-198687--102
0,metadata,1986/87:502 av Lennart Alsén (fp) till utbildningsministern om en högskola i Blekinge:,,prot-198687--102
0,metadata,Prot. 1986/87:102  1986/87:504 av Elisabeth Fleetwood (m) till försvarsministern om larmsigna- 6 april 1987 len ”Viktigt meddelande”:,,prot-198687--102
0,metadata,Prot. 1986/87:101—-103,,prot-198687--102
