,pattern,txt,replacement,filename
0,metadata,Riksdagens protokoll 1986/87:19—20,,prot-198687--19
0,metadata,Prot. 1986/87:19—20,,prot-198687--19
0,metadata,Val av en suppleant i näringsutskottet. ..........sssseeserssrsrrs Valav en suppleant i bostadsutskottet ............s.sesssrsrrrer,,prot-198687--19
0,metadata,1986/87:19 Prot. 1986/87:19,,prot-198687--19
0,metadata,Prot. 1986/87:19,,prot-198687--19
0,metadata,Prot. 1986/87:19 S november 1986,,prot-198687--19
0,metadata,2 Riksdagens protokoll 1986/87:19—-20,,prot-198687--19
0,metadata,Prot. 1986/87:19 Snovember 1986,,prot-198687--19
0,fcfff492e00727b6,Stockholm,Helsingfors,prot-198687--19
0,metadata,3 Riksdagens protokoll 1986/87:19—-20,,prot-198687--19
0,metadata,4 Riksdagens protokoll 1986/87:19—-20,,prot-198687--19
0,metadata,Anf. 62 INGRID SUNDBERG (m): Prot. 1986/87:19 Fru talman! Det är ganska precis två år sedan gen-etik-kommittén 5 november 1986,,prot-198687--19
0,metadata,"Familjeplanering och abort, m. m.",,prot-198687--19
0,metadata,Mom. 2—4 Prot. 1986/87:19 Utskottets hemställan bifölls. S november 1986,,prot-198687--19
0,metadata,arbetsmarknadsutskottets betänkanden 1986/87:2 om statlig personalpolitik och 1986/87:3 om semester.,,prot-198687--19
0,metadata,11 $ Föredrogs arbetsmarknadsutskottets betänkande 1986/87:4 om arbetstid.,,prot-198687--19
0,metadata,6 Riksdagens protokoll 1986/87:19—20,,prot-198687--19
0,metadata,Arbetstid,,prot-198687--19
0,metadata,15 $ Meddelande om frågor Prot. 1986/87:19 S november 1986,,prot-198687--19
0,metadata,Prot. 1986/87:19—-20,,prot-198687--19
0,metadata,gotab Stockholm 1986 11861,,prot-198687--19
