,pattern,txt,replacement,filename
0,metadata,Riksdagens protokoll 1986/87:57—061,,prot-198687--61
0,metadata,Måndagen den 26 januari,,prot-198687--61
0,metadata,Torsdagen den 29 januari,,prot-198687--61
0,metadata,1986/87:61,,prot-198687--61
0,metadata,Prot. 1986/87:61 29 januari 1987,,prot-198687--61
0,metadata,Om SSAB:s nya strukturplan,,prot-198687--61
0,metadata,Hällefors Anf. 8 LARZ JOHANSSON (c):,,prot-198687--61
0,metadata,Hällefors,,prot-198687--61
0,metadata,Prot. 1986/87:61,,prot-198687--61
0,metadata,6 $ Svar på fråga 1986/87:313 om lokalhyresgästernas ställning,,prot-198687--61
0,metadata,8 Riksdagens protokoll 1986/87:57—-061,,prot-198687--61
0,metadata,Överläggningen var härmed avslutad.,,prot-198687--61
0,metadata,14 $ Svar på fråga 1986/87:307 om kommunernas inflytande vid utplaceringen av flyktingar,,prot-198687--61
0,metadata,ningar. 124 jé,,prot-198687--61
0,fcfff492e00727b6,Stockholm,Helsingfors,prot-198687--61
1,metadata,20 & Kammaren åtskildes kl. 16.27.,,prot-198687--61
0,metadata,Prot. Förteckning över talare 1986/87:57—61 (Siffrorna avser sida i protokollen),,prot-198687--61
0,metadata,Tisdagen den 27 januari Prot. Förste vice talmannen 97 1986/87:57—61,,prot-198687--61
0,metadata,gotab Stockholm 1987 12496,,prot-198687--61
