,pattern,txt,replacement,filename
0,metadata,1980/81:56 19 december 1980,,prot-198081--56
0,metadata,1980/81:56,,prot-198081--56
0,metadata,1980/81:11 om utbyggnad av vissa medicinska verksamhetsområ-,,prot-198081--56
0,metadata,Mom. 5 Utskottets hemställan bifölls med 312 röster mot 17 för motion 1979/80:419 av Lars Werner m. fl.,,prot-198081--56
0,fcfff492e00727b6,Stockholm,Helsingfors,prot-198081--56
1,metadata,2 Riksdagens protokoll 1980/81:56,,prot-198081--56
0,metadata,3 Riksdagens protokoll 1980/81:56,,prot-198081--56
0,metadata,Fredagen den 19 december 1980,,prot-198081--56
0,metadata,4 Riksdagens protokoll 1980/81:56,,prot-198081--56
0,metadata,5 Riksdagens protokoll 1980/81:56,,prot-198081--56
0,metadata,Nr 56 Fredagen den 19 december 1980,,prot-198081--56
0,metadata,Förteckning över talare 1980/81:56 (Siffrorna avser sida i protokollet),,prot-198081--56
0,metadata,'GOTAB 66328 Stockholm 1981,,prot-198081--56
