,pattern,txt,replacement,filename
0,metadata,Riksdagens protokoll,,prot-198081--94
0,metadata,1980/81 93-95,,prot-198081--94
0,fcfff492e00727b6,Stockholm,Helsingfors,prot-198081--94
1,metadata,"Kulturutskottets betänkande 1980/81:22 om medelsanvisningen till radio och television, m. m.",,prot-198081--94
0,metadata,1980/81:94,,prot-198081--94
0,metadata,Nr 94 Torsdagen den 12 mars 1981,,prot-198081--94
0,metadata,interpellationssvar,,prot-198081--94
0,metadata,Om forsknings-,,prot-198081--94
0,metadata,5 $& Svar på fråga 1980/81:293 om hemligstämplingen i socialdepar- Nr 94,,prot-198081--94
0,metadata,8 $ Svar på fråga 1980/81:294 om rätten till asyl för flyktingar från Nr 94,,prot-198081--94
0,metadata,Torsdagen den 12 mars 1981,,prot-198081--94
0,metadata,10 Riksdagens protokoll 1980/81:93-95,,prot-198081--94
0,metadata,128 Föredrogs och hänvisades Proposition 1980/81:141 till näringsutskottet,,prot-198081--94
0,metadata,den 12 mars,,prot-198081--94
0,metadata,208 Kammaren åtskildes kl. 14.00.,,prot-198081--94
0,metadata,GOTAB Stockholm 1981,,prot-198081--94
