,pattern,txt,replacement,filename
0,metadata,Riksdagens protokoll,,prot-198081--44
0,metadata,1980/81 43-44,,prot-198081--44
0,metadata,"1980/81:17 om besparingar i statsverksamheten, m.m. ........",,prot-198081--44
0,metadata,1980/81:44,,prot-198081--44
0,metadata,Nr 44 Tisdagen den 9 december 1980,,prot-198081--44
0,metadata,7 Riksdagens protokoll 1980/81:43-44,,prot-198081--44
0,metadata,Nr 44 Tisdagen den,,prot-198081--44
0,metadata,Tisdagen den 9 december 1980,,prot-198081--44
0,metadata,"Besparingar i statsverksamheten, m. m. (KU)",,prot-198081--44
0,metadata,9 december 1980 Anf. 29 SVEN-ERIK NORDIN (c):,,prot-198081--44
0,metadata,9 december 1980 Anf. 32 OLLE SVENSSON (s) replik:,,prot-198081--44
0,fcfff492e00727b6,Stockholm,Helsingfors,prot-198081--44
0,metadata,9 december 1980 Anf. 41 MARIE-ANN JOHANSSON (vpk) replik:,,prot-198081--44
0,metadata,Utskottets hemställan bifölls.,,prot-198081--44
2,metadata,10 Riksdagens protokoll 1980/81:43-44,,prot-198081--44
0,metadata,Mom. 3b Utskottets hemställan bifölls med 297 röster mot 20 för motion 1979/ 80:1109 av Lars Werner m. fl. i motsvarande del.,,prot-198081--44
0,metadata,11 Riksdagens protokoll 1980/81:43-44,,prot-198081--44
0,metadata,Lisa Mattson m. fl. 1 ledamot avstod från att rösta. 163,,prot-198081--44
0,metadata,12 Riksdagens protokoll 1980/81:43-44,,prot-198081--44
0,metadata,19 $ Svar på fråga 1980/81:122 om nationalisering av silverfyndigheterna i Garpenberg,,prot-198081--44
0,metadata,"Civilutskottets betänkanden Nr 44 1980/81:5 om besparingar i statsverksamheten, m. m. (prop. 1980/81:20)",,prot-198081--44
0,metadata,GOTAB 66159 Stockholm 1981,,prot-198081--44
